order_id,customer_id,product_id,category,quantity,price,order_date,country,payment_method,revenue
101539,1103,326,Books,2,477.65,19-02-2023,India,PayPal,955.3
101540,1315,287,Electronics,4,42.81,17-01-2023,Canada,UPI,171.24
101541,1170,326,Home,2,52.42,11-01-2023,Canada,PayPal,104.84
101542,1459,319,Electronics,4,250,05-11-2023,Germany,NetBanking,1000
101543,1491,221,Home,2,410.54,02-11-2023,Germany,UPI,821.08
101544,1355,329,Electronics,1,388.38,04-05-2023,UK,NetBanking,388.38
101545,1495,230,Home,2,469.16,13-08-2023,USA,UPI,938.32
101546,1323,318,Sports,2,75.09,01-09-2023,USA,UPI,150.18
101547,1132,210,Clothing,2,190.98,14-11-2023,Canada,PayPal,381.96
101548,1375,245,Sports,3,144.66,28-11-2023,UK,UPI,433.98
101549,1292,295,Electronics,4,431.13,12-12-2023,UK,UPI,1724.52
101550,1327,389,Books,1,246.74,29-01-2023,Germany,Card,246.74
101551,1126,396,Sports,4,18.29,24-12-2023,India,PayPal,73.16
101552,1105,391,Clothing,4,355.44,23-12-2023,USA,NetBanking,1421.76
101553,1496,209,Electronics,1,197.41,31-12-2023,UK,UPI,197.41
101554,1091,367,Sports,3,267.92,12-10-2023,Germany,NetBanking,803.76
101555,1286,327,Home,2,447.42,28-02-2023,Germany,Card,894.84
101556,1377,351,Books,3,132.09,23-05-2023,Germany,UPI,396.27
101557,1392,298,Electronics,3,123.93,22-11-2023,India,NetBanking,371.79
101558,1050,371,Sports,2,135.28,18-12-2023,UK,PayPal,270.56
101559,1028,311,Electronics,4,172.36,27-10-2023,Canada,Card,689.44
101560,1461,259,Home,2,58.14,14-08-2023,Canada,Card,116.28
101561,1295,389,Clothing,1,350.12,13-06-2023,Germany,NetBanking,350.12
101562,1296,286,Sports,2,107.66,25-03-2023,Germany,UPI,215.32
101563,1213,344,Electronics,4,463.44,09-11-2023,India,UPI,1853.76
101564,1266,264,Electronics,3,111.76,27-04-2023,Germany,PayPal,335.28
101565,1406,256,Electronics,3,131.54,16-11-2023,Australia,PayPal,394.62
101566,1256,382,Clothing,2,152.03,23-07-2023,UK,UPI,304.06
101567,1301,305,Electronics,1,385.43,21-12-2023,Germany,Card,385.43
101568,1100,380,Books,4,216.67,21-10-2023,Germany,PayPal,866.68
101569,1404,383,Books,3,410.57,25-05-2023,UK,PayPal,1231.71
101570,1345,208,Electronics,2,393.5,27-01-2023,USA,Card,787
101571,1109,221,Books,1,465.1,17-01-2023,Australia,UPI,465.1
101572,1419,340,Sports,1,379.52,04-03-2023,Australia,NetBanking,379.52
101573,1181,288,Books,3,30.7,24-09-2023,Canada,PayPal,92.1
101574,1470,375,Electronics,3,419.45,05-03-2023,Germany,Card,1258.35
101575,1312,217,Home,4,469.35,08-02-2023,UK,PayPal,1877.4
101576,1000,314,Sports,1,496.88,10-05-2023,Canada,Card,496.88
101577,1318,367,Clothing,4,67.01,25-04-2023,India,PayPal,268.04
101578,1437,344,Electronics,1,308.57,14-02-2023,USA,UPI,308.57
101579,1054,342,Clothing,1,103.73,04-08-2023,Germany,Card,103.73
101580,1370,305,Home,2,134.94,29-03-2023,USA,NetBanking,269.88
101581,1423,214,Clothing,3,374.06,02-12-2023,Germany,NetBanking,1122.18
101582,1398,262,Electronics,1,488.95,26-06-2023,Germany,PayPal,488.95
101583,1148,366,Electronics,4,299.45,22-09-2023,Germany,NetBanking,1197.8
101584,1430,212,Home,3,426.04,15-04-2023,USA,PayPal,1278.12
101585,1456,280,Electronics,4,9.4,30-11-2023,Australia,Card,37.6
101586,1308,231,Home,3,23.13,28-10-2023,India,Card,69.39
101587,1136,336,Home,3,300.38,20-06-2023,Australia,NetBanking,901.14
101588,1201,239,Electronics,1,197.55,18-04-2023,UK,NetBanking,197.55
101589,1435,347,Books,2,445.43,21-12-2023,UK,UPI,890.86
101590,1312,281,Home,1,154.48,10-06-2023,Australia,Card,154.48
101591,1116,276,Electronics,3,218.87,10-10-2023,India,NetBanking,656.61
101592,1153,390,Books,1,266.32,09-02-2023,India,NetBanking,266.32
101593,1424,275,Home,1,140.15,26-01-2023,Germany,NetBanking,140.15
101594,1290,371,Books,3,454.7,24-03-2023,Germany,PayPal,1364.1
101595,1062,237,Sports,3,234.94,22-06-2023,UK,UPI,704.82
101596,1243,387,Sports,1,214.96,22-06-2023,Germany,Card,214.96
101597,1024,270,Books,1,425.63,09-10-2023,Germany,NetBanking,425.63
101598,1089,247,Home,1,159.43,11-03-2023,India,NetBanking,159.43
101599,1074,217,Electronics,4,409.65,19-11-2023,USA,NetBanking,1638.6
101600,1293,343,Clothing,1,65.53,06-01-2023,Australia,PayPal,65.53
101601,1385,382,Electronics,4,95.48,11-10-2023,Canada,Card,381.92
101602,1390,238,Clothing,2,475.67,14-07-2023,Canada,NetBanking,951.34
101603,1209,395,Clothing,4,422.01,13-01-2023,Germany,NetBanking,1688.04
101604,1474,386,Home,1,197.01,04-03-2023,Germany,PayPal,197.01
101605,1417,288,Books,2,321.04,13-01-2023,Australia,PayPal,642.08
101606,1346,261,Electronics,4,471.77,06-09-2023,Canada,UPI,1887.08
101607,1016,340,Books,4,109.87,24-07-2023,India,UPI,439.48
101608,1127,308,Sports,3,34.21,10-09-2023,Canada,Card,102.63
101609,1426,280,Home,2,271.05,09-02-2023,Canada,UPI,542.1
101610,1442,333,Home,3,75.59,14-06-2023,Canada,Card,226.77
101611,1363,276,Sports,2,97.72,31-01-2023,Germany,UPI,195.44
101612,1250,387,Electronics,4,446.31,17-01-2023,Germany,NetBanking,1785.24
101613,1178,289,Sports,3,8.66,17-05-2023,Australia,UPI,25.98
101614,1181,213,Electronics,1,409.33,31-12-2023,Canada,NetBanking,409.33
101615,1151,294,Clothing,4,260.89,16-11-2023,Germany,Card,1043.56
101616,1024,253,Home,2,281.85,09-11-2023,Australia,UPI,563.7
101617,1454,331,Electronics,2,337.53,14-06-2023,Canada,UPI,675.06
101618,1179,238,Books,3,218.57,08-10-2023,India,UPI,655.71
101619,1197,271,Books,3,62.23,11-08-2023,Germany,NetBanking,186.69
101620,1343,224,Home,2,55.9,02-05-2023,USA,NetBanking,111.8
101621,1160,276,Sports,4,378.41,19-03-2023,Australia,UPI,1513.64
101622,1176,359,Sports,3,114.41,09-11-2023,Germany,Card,343.23
101623,1284,386,Electronics,1,18.91,23-11-2023,India,NetBanking,18.91
101624,1062,390,Sports,2,489.91,29-03-2023,India,PayPal,979.82
101625,1490,365,Home,1,490.29,23-04-2023,Germany,Card,490.29
101626,1149,319,Electronics,2,192.18,10-04-2023,UK,Card,384.36
101627,1153,252,Clothing,1,17.63,30-10-2023,Australia,Card,17.63
101628,1155,394,Sports,4,365,27-08-2023,Canada,NetBanking,1460
101629,1369,355,Sports,2,416.35,12-12-2023,Canada,UPI,832.7
101630,1468,330,Electronics,4,66.88,21-04-2023,India,UPI,267.52
101631,1048,349,Books,3,72.05,31-03-2023,Germany,PayPal,216.15
101632,1454,295,Sports,2,412,19-05-2023,UK,UPI,824
101633,1336,365,Home,4,461.34,15-05-2023,Australia,PayPal,1845.36
101634,1083,399,Sports,1,396.42,12-01-2023,USA,PayPal,396.42
101635,1360,271,Clothing,4,104.37,01-09-2023,Canada,UPI,417.48
101636,1176,261,Sports,2,208.7,01-07-2023,Australia,PayPal,417.4
101637,1147,384,Books,4,302.42,14-07-2023,Australia,Card,1209.68
101638,1117,205,Sports,1,84.35,28-12-2023,UK,Card,84.35
101639,1341,231,Electronics,1,109.25,02-05-2023,Australia,Card,109.25
101640,1475,298,Sports,1,145.03,22-02-2023,Canada,NetBanking,145.03
101641,1062,337,Books,3,257.21,22-12-2023,Germany,PayPal,771.63
101642,1188,330,Electronics,2,257.85,22-06-2023,Canada,PayPal,515.7
101643,1359,386,Home,1,408.08,28-06-2023,USA,Card,408.08
101644,1048,275,Electronics,3,377.74,20-10-2023,Germany,NetBanking,1133.22
101645,1326,376,Clothing,1,457.3,28-02-2023,India,UPI,457.3
101646,1256,258,Electronics,4,417.29,23-02-2023,UK,Card,1669.16
101647,1223,230,Home,2,130.67,14-09-2023,Canada,NetBanking,261.34
101648,1140,292,Sports,4,168.99,02-09-2023,Germany,UPI,675.96
101649,1477,268,Electronics,3,252.71,29-05-2023,Australia,NetBanking,758.13
101650,1214,389,Electronics,4,12.06,11-10-2023,Germany,UPI,48.24
101651,1434,251,Electronics,4,452.43,16-01-2023,Canada,PayPal,1809.72
101652,1378,288,Electronics,1,26.95,25-06-2023,India,PayPal,26.95
101653,1439,326,Home,4,164.61,28-01-2023,Canada,NetBanking,658.44
101654,1210,368,Books,1,286.74,09-05-2023,India,NetBanking,286.74
101655,1317,230,Books,1,261.33,11-08-2023,Australia,UPI,261.33
101656,1031,283,Electronics,2,328.96,01-09-2023,Canada,NetBanking,657.92
101657,1157,326,Home,3,266.12,20-12-2023,Germany,NetBanking,798.36
101658,1284,349,Home,3,118.36,26-08-2023,USA,UPI,355.08
101659,1304,331,Electronics,3,104.53,20-08-2023,USA,UPI,313.59
101660,1428,212,Clothing,1,454.09,22-11-2023,Australia,PayPal,454.09
101661,1476,244,Electronics,3,135.66,02-04-2023,Germany,Card,406.98
101662,1285,326,Clothing,1,144.08,03-01-2023,USA,NetBanking,144.08
101663,1143,369,Electronics,2,209.41,22-03-2023,Australia,UPI,418.82
101664,1423,313,Clothing,3,74.02,13-02-2023,India,PayPal,222.06
101665,1018,376,Clothing,1,256.1,04-06-2023,Germany,Card,256.1
101666,1017,219,Electronics,3,334.19,24-01-2023,India,NetBanking,1002.57
101667,1256,280,Clothing,3,394.07,09-04-2023,Germany,PayPal,1182.21
101668,1077,381,Sports,2,357.17,20-06-2023,India,Card,714.34
101669,1370,363,Books,4,78.08,28-05-2023,India,NetBanking,312.32
101670,1174,328,Home,3,230.75,03-05-2023,USA,PayPal,692.25
101671,1497,342,Clothing,2,24.1,22-04-2023,Germany,NetBanking,48.2
101672,1193,216,Clothing,3,13.81,10-05-2023,Canada,Card,41.43
101673,1475,351,Home,3,222.86,09-03-2023,USA,UPI,668.58
101674,1112,257,Clothing,3,130.22,13-12-2023,India,PayPal,390.66
101675,1113,271,Home,3,343.26,12-11-2023,India,Card,1029.78
101676,1221,308,Electronics,4,363.5,05-08-2023,Canada,NetBanking,1454
101677,1165,222,Sports,4,448.22,06-04-2023,Canada,Card,1792.88
101678,1434,373,Sports,3,381.54,25-05-2023,India,Card,1144.62
101679,1318,271,Books,3,28.88,02-02-2023,Canada,UPI,86.64
101680,1131,207,Clothing,2,188.95,13-10-2023,UK,PayPal,377.9
101681,1384,258,Books,2,140.15,05-01-2023,USA,Card,280.3
101682,1263,310,Electronics,1,196.14,28-04-2023,Germany,UPI,196.14
101683,1412,386,Sports,4,84.24,20-05-2023,Canada,UPI,336.96
101684,1054,212,Electronics,3,53.36,18-08-2023,Canada,UPI,160.08
101685,1358,366,Electronics,4,262.89,09-06-2023,UK,NetBanking,1051.56
101686,1130,355,Clothing,2,361.59,21-10-2023,Germany,UPI,723.18
101687,1287,388,Electronics,4,352.45,06-09-2023,UK,UPI,1409.8
101688,1265,215,Sports,4,228.22,30-09-2023,Germany,UPI,912.88
101689,1457,318,Books,3,263.53,05-07-2023,USA,UPI,790.59
101690,1466,201,Sports,3,260.58,31-12-2023,Canada,PayPal,781.74
101691,1365,344,Clothing,2,347.33,09-02-2023,USA,PayPal,694.66
101692,1161,229,Sports,3,28.72,12-08-2023,Germany,UPI,86.16
101693,1379,302,Home,2,356.4,01-06-2023,Canada,Card,712.8
101694,1480,212,Books,2,293.19,20-05-2023,UK,NetBanking,586.38
101695,1086,295,Home,1,103.06,08-05-2023,India,Card,103.06
101696,1054,293,Home,1,29.28,17-12-2023,UK,Card,29.28
101697,1475,281,Clothing,1,58.72,27-05-2023,India,UPI,58.72
101698,1287,212,Electronics,4,264.72,12-10-2023,UK,Card,1058.88
101699,1177,370,Home,1,380.41,06-08-2023,Germany,PayPal,380.41
101700,1390,293,Sports,3,170.66,08-08-2023,USA,PayPal,511.98
101701,1348,348,Electronics,3,192.67,25-05-2023,India,NetBanking,578.01
101702,1007,311,Sports,1,467.4,25-11-2023,Germany,PayPal,467.4
101703,1320,254,Sports,4,110.44,04-10-2023,USA,PayPal,441.76
101704,1312,280,Electronics,2,56.36,30-08-2023,USA,UPI,112.72
101705,1246,367,Electronics,4,174.99,01-03-2023,Canada,PayPal,699.96
101706,1322,315,Sports,4,374.23,08-04-2023,Canada,Card,1496.92
101707,1471,342,Clothing,2,314.91,27-11-2023,Canada,Card,629.82
101708,1470,379,Books,2,210.82,30-06-2023,India,PayPal,421.64
101709,1442,307,Books,2,482.55,24-04-2023,India,NetBanking,965.1
101710,1254,252,Clothing,3,368.82,13-04-2023,USA,NetBanking,1106.46
101711,1327,327,Electronics,2,35.62,02-12-2023,India,NetBanking,71.24
101712,1053,379,Sports,2,373.59,15-11-2023,USA,PayPal,747.18
101713,1248,357,Books,4,16.9,26-02-2023,Germany,NetBanking,67.6
101714,1238,360,Sports,4,326.91,12-10-2023,UK,PayPal,1307.64
101715,1228,256,Clothing,1,109.19,09-05-2023,USA,Card,109.19
101716,1066,251,Sports,4,349.74,11-11-2023,USA,NetBanking,1398.96
101717,1050,336,Clothing,2,158.34,27-03-2023,Germany,NetBanking,316.68
101718,1096,381,Electronics,3,437.14,19-07-2023,Canada,NetBanking,1311.42
101719,1091,310,Clothing,4,171.77,12-03-2023,Australia,Card,687.08
101720,1494,200,Clothing,4,311.75,11-12-2023,Canada,PayPal,1247
101721,1263,243,Books,2,146.53,08-04-2023,Canada,Card,293.06
101722,1417,274,Sports,4,459.02,27-10-2023,USA,Card,1836.08
101723,1290,297,Books,4,391.59,25-06-2023,USA,UPI,1566.36
101724,1095,208,Home,2,125.43,21-08-2023,India,NetBanking,250.86
101725,1087,231,Clothing,4,474.65,16-03-2023,India,PayPal,1898.6
101726,1077,214,Home,3,181.79,23-05-2023,UK,PayPal,545.37
101727,1287,339,Books,1,327.67,23-01-2023,UK,UPI,327.67
101728,1119,384,Sports,4,372.71,30-06-2023,Australia,UPI,1490.84
101729,1301,335,Books,3,16.34,14-02-2023,India,Card,49.02
101730,1490,271,Sports,4,479.69,02-04-2023,USA,UPI,1918.76
101731,1399,354,Sports,1,175.5,26-09-2023,Germany,PayPal,175.5
101732,1451,389,Electronics,2,98.94,03-02-2023,India,PayPal,197.88
101733,1499,211,Clothing,1,426.1,15-06-2023,USA,PayPal,426.1
101734,1164,264,Books,4,352.94,11-03-2023,India,Card,1411.76
101735,1181,306,Sports,1,47.94,30-12-2023,Canada,NetBanking,47.94
101736,1468,241,Books,1,62.94,15-07-2023,India,NetBanking,62.94
101737,1397,389,Books,2,359.02,13-05-2023,Australia,Card,718.04
101738,1222,314,Sports,4,42.02,04-09-2023,Canada,PayPal,168.08
101739,1310,338,Home,1,459,17-06-2023,USA,PayPal,459
101740,1431,302,Clothing,1,372.06,04-10-2023,Canada,Card,372.06
101741,1465,370,Clothing,2,171.07,05-06-2023,India,Card,342.14
101742,1006,294,Electronics,3,184.65,23-01-2023,Canada,UPI,553.95
101743,1329,216,Electronics,4,255.72,19-07-2023,Australia,Card,1022.88
101744,1262,359,Electronics,3,183.68,02-10-2023,Germany,NetBanking,551.04
101745,1160,284,Clothing,3,392.82,19-02-2023,Canada,Card,1178.46
101746,1150,367,Home,2,487.49,05-07-2023,Australia,PayPal,974.98
101747,1084,350,Clothing,2,294.34,20-01-2023,Canada,PayPal,588.68
101748,1146,255,Clothing,4,225.79,26-04-2023,UK,PayPal,903.16
101749,1111,333,Clothing,3,115.27,02-04-2023,Germany,NetBanking,345.81
101750,1380,285,Clothing,1,328.45,15-12-2023,USA,NetBanking,328.45
101751,1402,377,Home,3,344.36,05-12-2023,Australia,UPI,1033.08
101752,1035,301,Electronics,2,344.17,22-02-2023,Canada,Card,688.34
101753,1284,364,Books,1,18.36,03-05-2023,Germany,UPI,18.36
101754,1187,391,Electronics,1,450.07,07-12-2023,USA,Card,450.07
101755,1081,253,Electronics,2,172.36,04-12-2023,Germany,Card,344.72
101756,1001,399,Books,1,373.36,22-09-2023,Australia,NetBanking,373.36
101757,1384,376,Clothing,3,381.1,04-01-2023,UK,PayPal,1143.3
101758,1302,314,Home,2,327.02,18-06-2023,Australia,Card,654.04
101759,1196,338,Home,4,200.46,08-10-2023,Australia,NetBanking,801.84
101760,1403,287,Electronics,2,306.15,17-10-2023,USA,UPI,612.3
101761,1010,248,Books,4,24.9,14-03-2023,USA,PayPal,99.6
101762,1233,348,Sports,4,382.14,17-05-2023,Canada,UPI,1528.56
101763,1385,314,Clothing,2,54.3,04-12-2023,India,UPI,108.6
101764,1194,393,Electronics,2,201.39,13-09-2023,Australia,NetBanking,402.78
101765,1470,262,Home,4,56.29,21-05-2023,USA,PayPal,225.16
101766,1118,303,Books,4,419.35,27-07-2023,Australia,Card,1677.4
101767,1395,282,Books,1,277.4,17-09-2023,Australia,UPI,277.4
101768,1019,302,Electronics,2,347.02,20-09-2023,USA,Card,694.04
101769,1260,355,Sports,2,342.88,28-09-2023,UK,PayPal,685.76
101770,1292,216,Home,1,421.6,07-02-2023,UK,NetBanking,421.6
101771,1421,205,Electronics,2,70.62,22-07-2023,Australia,NetBanking,141.24
101772,1255,346,Sports,1,331.57,12-08-2023,UK,NetBanking,331.57
101773,1221,383,Books,1,289.69,13-12-2023,Australia,Card,289.69
101774,1392,227,Clothing,2,20.29,21-02-2023,Canada,Card,40.58
101775,1225,393,Home,3,104.7,22-03-2023,USA,PayPal,314.1
101776,1052,237,Home,4,137.45,22-12-2023,Australia,Card,549.8
101777,1427,318,Sports,2,40.92,30-07-2023,UK,NetBanking,81.84
101778,1354,236,Electronics,3,180.59,07-01-2023,UK,UPI,541.77
101779,1499,314,Books,1,18.47,29-12-2023,Germany,UPI,18.47
101780,1341,267,Sports,3,278.83,14-02-2023,Germany,UPI,836.49
101781,1363,376,Clothing,2,109.69,11-11-2023,UK,NetBanking,219.38
101782,1279,242,Clothing,2,147.07,04-10-2023,Canada,Card,294.14
101783,1080,363,Clothing,3,455.68,16-09-2023,India,UPI,1367.04
101784,1201,257,Sports,2,253.89,22-05-2023,Australia,Card,507.78
101785,1157,212,Books,4,138.16,15-09-2023,Germany,Card,552.64
101786,1119,251,Home,3,301.24,12-10-2023,Australia,NetBanking,903.72
101787,1058,257,Electronics,1,104.83,06-02-2023,Germany,Card,104.83
101788,1493,231,Home,3,41.83,14-02-2023,USA,Card,125.49
101789,1214,304,Books,3,15.35,30-04-2023,USA,NetBanking,46.05
101790,1127,387,Home,3,476.01,15-02-2023,UK,PayPal,1428.03
101791,1223,282,Sports,3,363.68,20-05-2023,USA,UPI,1091.04
101792,1208,385,Clothing,1,400.97,22-02-2023,USA,UPI,400.97
101793,1369,298,Books,1,490.55,28-10-2023,India,Card,490.55
101794,1114,303,Books,1,466.16,15-10-2023,Canada,PayPal,466.16
101795,1208,383,Home,3,369.77,01-10-2023,UK,NetBanking,1109.31
101796,1013,227,Sports,4,348.52,26-09-2023,India,Card,1394.08
101797,1008,328,Home,4,171.74,06-10-2023,UK,NetBanking,686.96
101798,1039,369,Home,1,56.49,03-03-2023,Canada,UPI,56.49
101799,1449,247,Books,4,288.99,23-02-2023,UK,NetBanking,1155.96
101800,1236,239,Home,4,290.25,10-03-2023,Australia,UPI,1161
101801,1280,296,Clothing,4,476.36,30-08-2023,Australia,NetBanking,1905.44
101802,1358,390,Home,4,224.07,27-09-2023,Australia,NetBanking,896.28
101803,1200,399,Clothing,4,346.95,09-09-2023,USA,PayPal,1387.8
101804,1245,313,Books,2,289.61,20-12-2023,Canada,NetBanking,579.22
101805,1277,331,Sports,1,92.5,11-10-2023,India,Card,92.5
101806,1234,365,Clothing,3,298.07,17-12-2023,India,PayPal,894.21
101807,1493,354,Sports,4,272.36,12-03-2023,Germany,Card,1089.44
101808,1003,336,Sports,2,249.48,19-11-2023,India,NetBanking,498.96
101809,1153,310,Clothing,3,259.14,10-04-2023,Australia,NetBanking,777.42
101810,1441,343,Books,2,86.17,02-03-2023,Australia,PayPal,172.34
101811,1028,383,Electronics,4,234.42,13-04-2023,Germany,UPI,937.68
101812,1108,275,Sports,4,304.8,29-04-2023,USA,PayPal,1219.2
101813,1097,230,Sports,4,247.28,17-01-2023,India,UPI,989.12
101814,1214,318,Books,4,246.9,01-11-2023,Canada,UPI,987.6
101815,1292,341,Books,3,43.37,10-07-2023,Germany,NetBanking,130.11
101816,1074,224,Home,3,99.43,31-07-2023,India,Card,298.29
101817,1325,233,Books,2,163.88,19-03-2023,USA,PayPal,327.76
101818,1145,266,Sports,1,212.58,15-02-2023,Canada,PayPal,212.58
101819,1127,351,Clothing,4,299,03-04-2023,Canada,NetBanking,1196
101820,1340,317,Electronics,2,432.36,13-01-2023,USA,NetBanking,864.72
101821,1041,272,Home,2,83.79,16-08-2023,India,PayPal,167.58
101822,1355,225,Clothing,2,12.47,28-10-2023,UK,PayPal,24.94
101823,1040,347,Electronics,4,227.37,17-01-2023,India,Card,909.48
101824,1421,391,Electronics,4,218.89,30-10-2023,Germany,NetBanking,875.56
101825,1033,303,Electronics,2,278.19,03-03-2023,Germany,Card,556.38
101826,1016,209,Clothing,4,417.44,12-02-2023,India,NetBanking,1669.76
101827,1164,266,Home,2,402.17,09-03-2023,Australia,NetBanking,804.34
101828,1152,351,Home,3,54.52,31-07-2023,Germany,Card,163.56
101829,1485,204,Electronics,4,467.33,22-07-2023,UK,UPI,1869.32
101830,1377,394,Clothing,3,59.66,02-08-2023,Australia,UPI,178.98
101831,1075,385,Electronics,1,319.11,19-04-2023,UK,UPI,319.11
101832,1086,226,Books,4,337.84,11-10-2023,Canada,NetBanking,1351.36
101833,1116,312,Home,1,341.54,04-04-2023,Germany,Card,341.54
101834,1361,214,Sports,2,136.35,13-08-2023,Australia,UPI,272.7
101835,1341,362,Electronics,4,168.52,13-08-2023,India,PayPal,674.08
101836,1468,304,Books,4,276.6,27-08-2023,Australia,UPI,1106.4
101837,1026,380,Home,4,103.8,28-04-2023,Canada,Card,415.2
101838,1312,243,Clothing,1,15.05,01-04-2023,UK,NetBanking,15.05
101839,1286,225,Home,1,283.26,06-12-2023,Canada,Card,283.26
101840,1133,374,Clothing,2,235.31,16-10-2023,USA,NetBanking,470.62
101841,1218,361,Clothing,3,330.08,08-10-2023,Germany,Card,990.24
101842,1167,294,Electronics,3,77.62,19-01-2023,India,Card,232.86
101843,1097,377,Electronics,1,421.26,24-06-2023,UK,PayPal,421.26
101844,1267,283,Home,4,77.38,16-04-2023,Canada,UPI,309.52
101845,1236,339,Books,3,446.22,16-10-2023,India,UPI,1338.66
101846,1308,331,Home,3,227.51,05-09-2023,Germany,Card,682.53
101847,1454,286,Sports,1,277.15,19-11-2023,India,UPI,277.15
101848,1393,375,Clothing,2,448.81,22-05-2023,Germany,PayPal,897.62
101849,1172,382,Clothing,1,153.46,25-10-2023,Germany,Card,153.46
101850,1400,311,Electronics,1,95,12-07-2023,Germany,UPI,95
101851,1409,328,Books,4,225.65,17-12-2023,Canada,UPI,902.6
101852,1468,288,Electronics,1,125.96,30-10-2023,Germany,NetBanking,125.96
101853,1475,265,Sports,4,266.28,18-10-2023,India,UPI,1065.12
101854,1189,357,Home,2,141.25,28-11-2023,USA,UPI,282.5
101855,1121,330,Home,4,432.92,27-07-2023,India,NetBanking,1731.68
101856,1045,321,Books,2,305.63,05-09-2023,Canada,Card,611.26
101857,1063,348,Electronics,2,5.12,22-05-2023,Germany,Card,10.24
